Month,State,Model,Price_Per_Unit_INR,GNP_INR,Import_Duties_INR,Units_Sold
2015-03-02,Andhra Pradesh,Latitude 14,68273.15,220437677772.26,3974.52,98
2015-03-03,Madhya Pradesh,Latitude 14,88484.68,1796661631263.84,8819.49,99
2015-03-04,Arunachal Pradesh,Latitude 14,78189.36,340075484227.28,7509.19,88
2015-03-05,Uttar Pradesh,Latitude 14,65066.66,1295747601723.42,7414.25,103
2015-03-06,Nagaland,Latitude 14,77435.1,1288919422669.97,3420.15,100
2015-03-07,Sikkim,Latitude 14,80489.95,477425890195.8,8128.04,87
2015-03-08,West Bengal,Latitude 14,67066.24,1996981396347.98,4225.76,140
2015-03-09,Uttar Pradesh,Latitude 14,69534.06,759998769072.18,4612.51,119
2015-03-10,Sikkim,Latitude 14,94807.17,1819679304830.45,3588.05,106
2015-03-11,Nagaland,Latitude 14,91135.86,1901740991282.12,2092.51,95
2015-03-12,Kerala,Latitude 14,68999.82,1903078747169.42,4783.54,119
2015-03-13,Uttar Pradesh,Latitude 14,82409.28,1530391416443.27,1152.46,104
2015-03-14,Uttar Pradesh,Latitude 14,76377.3,582229510092.77,5103.19,113
2015-03-15,Maharashtra,Latitude 14,81312.21,329245168439.49,7525.06,88
2015-03-16,Telangana,Latitude 14,79116.06,1182781456593.02,9646.71,110
2015-03-17,Nagaland,Latitude 14,66444.47,784074349084.32,1707.52,116
2015-03-18,Assam,Latitude 14,74462.61,1678974122456.53,3531.62,116
2015-03-19,Arunachal Pradesh,Latitude 14,68765.62,1515481099971.83,5447.18,120
2015-03-20,Manipur,Latitude 14,79669.04,625289762729.48,2533.49,106
2015-03-21,Rajasthan,Latitude 14,92219.5,132328944010.48,2051.46,88
2015-03-22,Kerala,Latitude 14,94865.98,550899942006.73,5070.86,77
2015-03-23,Delhi,Latitude 14,93327.59,1177519610060.31,6226.57,103
2015-03-24,Gujarat,Latitude 14,94570.91,250095197203.93,8381.87,75
2015-03-25,Himachal Pradesh,Latitude 14,65457.39,1350717939461.57,9980.23,111
2015-03-26,Madhya Pradesh,Latitude 14,86883.41,1376222941067.37,7968.44,105
2015-03-27,Delhi,Latitude 14,73188.46,421848452483.77,2992.06,85
2015-03-28,Sikkim,Latitude 14,90968.54,1233004644762.32,7731.8,105
2015-03-29,Goa,Latitude 14,89412.0,1253245713126.34,5834.38,109
2015-03-30,Tripura,Latitude 14,77710.24,1008158478072.7,5057.29,115
2015-03-31,Chhattisgarh,Latitude 14,79197.82,1911167034304.86,9421.56,108
2015-04-01,Nagaland,Latitude 14,72952.75,305510042567.15,7318.83,99
2015-04-02,Bihar,Latitude 14,73664.12,872588770535.55,7135.24,85
2015-04-03,West Bengal,Latitude 14,94435.23,1777549467281.01,1105.8,111
2015-04-04,Delhi,Latitude 14,91665.59,833996633173.26,8785.64,87
2015-04-05,Haryana,Latitude 14,70756.07,906815257110.14,8139.7,104
2015-04-06,Telangana,Latitude 14,73265.74,1369720372830.21,3690.48,125
2015-04-07,Kerala,Latitude 14,68259.44,1364570744201.21,3629.02,121
2015-04-08,Bihar,Latitude 14,94666.12,143513721033.65,1481.31,79
2015-04-09,Bihar,Latitude 14,92216.3,965825109614.61,1457.71,97
2015-04-10,Assam,Latitude 14,81562.94,733672504926.98,7017.35,89
2015-04-11,Karnataka,Latitude 14,85786.79,1292620969578.89,2676.14,102
2015-04-12,Tripura,Latitude 14,87438.41,1155834399821.02,9311.93,106
2015-04-13,Bihar,Latitude 14,71114.34,1336637091516.03,8581.64,123
2015-04-14,Uttar Pradesh,Latitude 14,93039.99,1342158034361.41,4139.97,101
2015-04-15,Haryana,Latitude 14,80802.28,584256536484.5,4420.62,98
2015-04-16,Jharkhand,Latitude 14,67773.55,568283052681.45,3945.49,97
2015-04-17,Telangana,Latitude 14,76912.48,803536550543.99,1831.55,108
2015-04-18,Karnataka,Latitude 14,83049.4,559721075019.72,1282.87,93
2015-04-19,Tripura,Latitude 14,75584.7,1397335347855.47,5069.2,117
2015-04-20,Chhattisgarh,Latitude 14,85976.13,1245445352926.47,9487.36,96
2015-04-21,Rajasthan,Latitude 14,91461.5,511135312619.9,9255.24,86
2015-04-22,Himachal Pradesh,Latitude 14,88156.76,1779799136719.41,8288.55,102
2015-04-23,Karnataka,Latitude 14,84279.74,975258968635.16,6657.35,108
2015-04-24,Tamil Nadu,Latitude 14,80364.72,341401124254.17,8706.0,107
2015-04-25,Rajasthan,Latitude 14,72633.9,504634617374.01,5635.62,90
2015-04-26,Telangana,Latitude 14,78648.38,1125716069947.66,2621.44,117
2015-04-27,Telangana,Latitude 14,73788.59,743005631265.63,7157.53,107
2015-04-28,Tamil Nadu,Latitude 14,93020.7,1717321679529.49,9285.81,99
2015-04-29,Himachal Pradesh,Latitude 14,92219.33,1039997274064.12,1176.45,90
2015-04-30,Karnataka,Latitude 14,69674.79,1839060120825.37,3263.0,124
2015-05-01,Sikkim,Latitude 14,89678.61,293470313782.87,3388.94,92
2015-05-02,Madhya Pradesh,Latitude 14,86087.44,1370326952690.04,1891.36,107
2015-05-03,Chhattisgarh,Latitude 14,94256.35,1782991219470.11,3029.45,105
2015-05-04,Nagaland,Latitude 14,78899.2,656567903558.72,4455.84,93
2015-05-05,Himachal Pradesh,Latitude 14,86665.23,357806432999.05,9458.52,96
2015-05-06,Jharkhand,Latitude 14,80536.52,967625002158.58,8742.39,102
2015-05-07,Tripura,Latitude 14,67082.01,1926535030022.47,9514.06,127
2015-05-08,West Bengal,Latitude 14,66402.94,1303577658456.31,2085.15,125
2015-05-09,Bihar,Latitude 14,68663.34,1323556244957.45,1252.44,131
2015-05-10,Tamil Nadu,Latitude 14,73885.73,1375852383608.12,1988.95,124
2015-05-11,Assam,Latitude 14,72773.39,175546613628.2,9228.66,93
2015-05-12,Odisha,Latitude 14,86849.8,946734622516.35,2417.4,88
2015-05-13,Delhi,Latitude 14,86477.68,247386819839.25,6153.73,84
2015-05-14,Madhya Pradesh,Latitude 14,94141.84,700131775806.71,3048.24,94
2015-05-15,Andhra Pradesh,Latitude 14,74311.72,1661038146240.07,1185.72,127
2015-05-16,Andhra Pradesh,Latitude 14,93153.56,1346912904481.36,1761.59,101
2015-05-17,Uttarakhand,Latitude 14,83385.52,1991588127597.1,7388.17,108
2015-05-18,Delhi,Latitude 14,79859.26,427093406308.09,2641.3,102
2015-05-19,Tamil Nadu,Latitude 14,85035.24,854403048752.3,3062.25,104
2015-05-20,Chhattisgarh,Latitude 14,86082.66,1638316411013.58,4395.31,102
2015-05-21,Tamil Nadu,Latitude 14,70157.87,509814044547.51,6915.17,101
2015-05-22,Meghalaya,Latitude 14,87551.47,392071508025.34,5224.35,85
2015-05-23,Maharashtra,Latitude 14,86755.18,912463858288.27,9501.49,85
2015-05-24,Chhattisgarh,Latitude 14,94925.97,829080331299.25,4907.64,88
2015-05-25,Rajasthan,Latitude 14,92358.43,1962391287716.37,2792.18,115
2015-05-26,Uttarakhand,Latitude 14,85539.81,966877905150.64,5825.29,94
2015-05-27,Delhi,Latitude 14,86370.91,1735798051895.23,5058.01,100
2015-05-28,Himachal Pradesh,Latitude 14,93379.57,1787134486544.39,8084.25,92
2015-05-29,Jharkhand,Latitude 14,94015.35,399956256779.38,9416.09,78
2015-05-30,Odisha,Latitude 14,89808.96,1459079122372.06,8526.66,88
2015-05-31,West Bengal,Latitude 14,88021.81,627453564501.67,4501.36,80
2015-06-01,Maharashtra,Latitude 14,68340.97,280004039699.0,2945.05,97
2015-06-02,Nagaland,Latitude 14,89909.67,1761939331093.02,9230.4,89
2015-06-03,Sikkim,Latitude 14,72595.87,655622777830.37,4473.46,115
2015-06-04,Madhya Pradesh,Latitude 14,81913.53,756194773362.54,7931.86,101
2015-06-05,Mizoram,Latitude 14,77161.17,715579169386.75,9905.75,97
2015-06-06,Punjab,Latitude 14,75368.22,480561303611.4,6196.98,93
2015-06-07,Karnataka,Latitude 14,74307.5,925556425854.39,5318.92,101
2015-06-08,Madhya Pradesh,Latitude 14,90662.81,913756359524.64,7298.84,87
2015-06-09,Meghalaya,Latitude 14,88074.08,876628088851.25,2745.38,88
2015-06-10,Odisha,Latitude 14,80703.46,1840965719597.5,5394.16,124
2015-06-11,Manipur,Latitude 14,84934.41,745528094522.04,3810.98,94
2015-06-12,Tripura,Latitude 14,94535.84,157719925853.9,2478.05,70
2015-06-13,Manipur,Latitude 14,76926.05,439030311857.48,6491.23,85
2015-06-14,Tamil Nadu,Latitude 14,81533.02,1470844445489.6,6181.35,116
2015-06-15,Assam,Latitude 14,81005.71,1222631351997.57,7850.83,107
2015-06-16,Sikkim,Latitude 14,93079.17,1908296127108.25,8856.73,106
2015-06-17,Jharkhand,Latitude 14,75546.87,1419426703662.68,2983.38,112
2015-06-18,Bihar,Latitude 14,94587.64,469059179457.55,8017.32,74
2015-06-19,West Bengal,Latitude 14,74140.93,329224015391.88,4306.47,98
2015-06-20,Tamil Nadu,Latitude 14,68267.21,1089443573097.51,6659.25,116
2015-06-21,Chhattisgarh,Latitude 14,70741.21,1363999198670.45,8652.16,107
2015-06-22,Manipur,Latitude 14,77786.64,414709802140.22,3305.67,89
2015-06-23,Arunachal Pradesh,Latitude 14,84492.68,1243216719727.16,6408.65,97
2015-06-24,Madhya Pradesh,Latitude 14,80504.76,1743554499466.35,5322.87,106
2015-06-25,Uttarakhand,Latitude 14,76288.35,1482380963376.78,8115.2,109
2015-06-26,Karnataka,Latitude 14,81861.0,1361963053675.43,7275.17,90
2015-06-27,Maharashtra,Latitude 14,90164.19,1599729003568.86,7926.69,101
2015-06-28,Assam,Latitude 14,90167.93,297757147202.09,3591.49,83
2015-06-29,Goa,Latitude 14,86786.84,487279766041.27,7339.21,87
2015-06-30,Manipur,Latitude 14,93573.45,172389044349.0,6452.25,67
2015-07-01,Kerala,Latitude 14,82706.14,375458096310.84,5110.12,84
2015-07-02,Manipur,Latitude 14,65229.73,1835046451072.1,4405.09,134
2015-07-03,Arunachal Pradesh,Latitude 14,73727.89,522075363042.89,3984.4,95
2015-07-04,Rajasthan,Latitude 14,74846.68,1357984711057.14,1087.07,114
2015-07-05,Chhattisgarh,Latitude 14,81419.78,1413977773357.22,2526.03,115
2015-07-06,Sikkim,Latitude 14,92146.68,1326118372897.22,1530.8,103
2015-07-07,Andhra Pradesh,Latitude 14,90143.45,1152449992598.14,8635.22,94
2015-07-08,Bihar,Latitude 14,71965.19,1023647660148.94,8740.8,110
2015-07-09,Uttar Pradesh,Latitude 14,80581.71,897849599383.6,8615.74,89
2015-07-10,Madhya Pradesh,Latitude 14,84774.46,1842107523574.74,8361.28,102
2015-07-11,Meghalaya,Latitude 14,94625.35,118077285666.58,2991.97,90
2015-07-12,Goa,Latitude 14,65939.08,201630289451.14,5426.08,102
2015-07-13,Goa,Latitude 14,78916.32,1035773684455.03,9170.59,96
2015-07-14,Mizoram,Latitude 14,94643.26,727969155427.97,7838.04,75
2015-07-15,West Bengal,Latitude 14,94316.17,875637404896.18,1016.38,98
2015-07-16,Gujarat,Latitude 14,74921.8,1995912187161.99,5134.84,127
2015-07-17,Kerala,Latitude 14,65000.5,1572755928472.82,1096.03,125
2015-07-18,Kerala,Latitude 14,82602.04,1767075116377.63,3525.95,104
2015-07-19,Assam,Latitude 14,91008.17,800291672066.67,4921.86,84
2015-07-20,Gujarat,Latitude 14,74728.92,555164836011.74,9036.09,100
2015-07-21,Uttarakhand,Latitude 14,93028.1,1559181889812.65,6889.46,103
2015-07-22,Assam,Latitude 14,74981.07,1634394579088.51,4262.36,100
2015-07-23,Punjab,Latitude 14,83306.04,1144807047350.96,5415.89,99
2015-07-24,Haryana,Latitude 14,86661.38,1802288877829.88,8356.51,109
2015-07-25,Mizoram,Latitude 14,75362.47,1937917987911.12,3696.9,124
2015-07-26,Arunachal Pradesh,Latitude 14,75566.19,994939289019.49,6535.31,99
2015-07-27,Telangana,Latitude 14,79099.84,523066668783.39,3360.22,103
2015-07-28,Haryana,Latitude 14,90056.7,1082514903397.5,5319.67,111
2015-07-29,Andhra Pradesh,Latitude 14,68025.52,1980113124983.71,1221.93,136
2015-07-30,Mizoram,Latitude 14,83944.38,656561033397.85,8670.48,90
2015-07-31,Tripura,Latitude 14,85320.44,1273438715092.32,1435.14,100
2015-08-01,Gujarat,Latitude 14,81736.18,1418568961732.9,3019.24,110
2015-08-02,Kerala,Latitude 14,93075.15,506464709256.03,4001.61,86
2015-08-03,Tripura,Latitude 14,83059.72,1218072333362.12,6626.45,103
2015-08-04,Goa,Latitude 14,84037.3,697563311341.32,7480.3,98
2015-08-05,Punjab,Latitude 14,82992.8,1722998257264.81,1724.06,104
2015-08-06,Uttarakhand,Latitude 14,86660.56,1458031784341.48,1391.19,111
2015-08-07,Himachal Pradesh,Latitude 14,69062.28,1669906212210.08,8190.91,114
2015-08-08,Gujarat,Latitude 14,91828.29,479396549724.72,7409.5,79
2015-08-09,Karnataka,Latitude 14,66274.77,165691940802.58,8483.95,90
2015-08-10,Haryana,Latitude 14,84222.32,1715998801138.76,7088.84,106
2015-08-11,Mizoram,Latitude 14,83464.43,834832980791.22,7759.11,94
2015-08-12,Manipur,Latitude 14,71243.63,441472582633.08,4411.35,103
2015-08-13,Maharashtra,Latitude 14,66221.33,274601194007.88,6311.66,105
2015-08-14,West Bengal,Latitude 14,69165.06,1081351531508.47,8248.53,103
2015-08-15,Uttar Pradesh,Latitude 14,73150.16,385243109962.7,2549.06,109
2015-08-16,Gujarat,Latitude 14,91463.17,1176714846438.39,4805.41,88
2015-08-17,Maharashtra,Latitude 14,90672.03,1481882430774.22,7664.41,103
2015-08-18,Tamil Nadu,Latitude 14,66915.67,1116610525880.88,5793.73,132
2015-08-19,Sikkim,Latitude 14,73678.04,1817029587108.11,7134.92,111
2015-08-20,Mizoram,Latitude 14,91679.49,395582286237.71,3635.82,78
2015-08-21,Arunachal Pradesh,Latitude 14,72099.77,1038511599175.95,1291.08,122
2015-08-22,Manipur,Latitude 14,94878.96,410061872834.6,1262.31,75
2015-08-23,Tamil Nadu,Latitude 14,72705.21,1764213660248.44,9485.03,118
2015-08-24,Arunachal Pradesh,Latitude 14,87173.4,1871254625067.16,9500.86,113
2015-08-25,West Bengal,Latitude 14,77511.78,859992175121.41,2901.54,114
2015-08-26,Tamil Nadu,Latitude 14,69087.34,680921689912.48,2327.19,100
2015-08-27,Gujarat,Latitude 14,72654.64,630700581315.57,1163.26,99
2015-08-28,Mizoram,Latitude 14,85253.54,1733481957382.4,3081.31,114
2015-08-29,Jharkhand,Latitude 14,75111.69,1396639656790.63,4009.16,126
2015-08-30,Uttar Pradesh,Latitude 14,83123.85,1773126803842.28,3171.18,110
2015-08-31,Odisha,Latitude 14,71165.93,323281976019.19,8176.46,106
2015-09-01,Delhi,Latitude 14,78457.43,1004453062941.73,7744.87,104
2015-09-02,Uttar Pradesh,Latitude 14,80367.37,1384740279483.68,1729.13,110
2015-09-03,Haryana,Latitude 14,77383.54,1804472445430.31,7275.89,121
2015-09-04,Sikkim,Latitude 14,70937.54,825836506434.68,5685.27,115
2015-09-05,Assam,Latitude 14,78846.61,694871138149.53,2189.49,94
2015-09-06,Haryana,Latitude 14,85787.02,1834634847453.11,7655.82,108
2015-09-07,Kerala,Latitude 14,93947.17,190313212677.31,1774.41,86
2015-09-08,Haryana,Latitude 14,88685.65,1011231430725.6,2594.36,100
2015-09-09,Tamil Nadu,Latitude 14,69844.11,971390465152.51,2343.04,100
2015-09-10,Chhattisgarh,Latitude 14,73181.06,377507186392.54,9451.3,89
2015-09-11,Sikkim,Latitude 14,67364.72,850405211244.62,7283.4,126
2015-09-12,Haryana,Latitude 14,69069.49,1472939505968.62,4701.57,133
2015-09-13,West Bengal,Latitude 14,72520.49,797050044653.08,8399.84,101
2015-09-14,Maharashtra,Latitude 14,70985.82,688354911258.58,2943.63,108
2015-09-15,Meghalaya,Latitude 14,71409.48,1585601446022.06,9379.84,117
2015-09-16,Manipur,Latitude 14,71923.11,1978559280952.06,7272.98,127
2015-09-17,Andhra Pradesh,Latitude 14,74020.36,1580769510467.53,6036.23,114
2015-09-18,West Bengal,Latitude 14,68767.58,1708052247502.26,8151.84,120
2015-09-19,Manipur,Latitude 14,73335.05,1885051424643.77,6803.03,120
2015-09-20,Kerala,Latitude 14,85652.35,1623367685544.46,8983.98,91
2015-09-21,Manipur,Latitude 14,72092.03,1962673150651.75,8462.37,120
2015-09-22,Karnataka,Latitude 14,70155.15,1519840084038.42,2780.47,125
2015-09-23,Sikkim,Latitude 14,67030.87,1356892847217.76,3156.97,119
2015-09-24,Madhya Pradesh,Latitude 14,79999.14,1417362243574.29,1585.88,116
2015-09-25,Odisha,Latitude 14,90259.48,1810155470872.47,2981.79,116
2015-09-26,Telangana,Latitude 14,66770.5,1397715486637.42,4091.4,122
2015-09-27,Chhattisgarh,Latitude 14,81269.78,1546289824800.58,1259.45,121
2015-09-28,Bihar,Latitude 14,84518.57,510418874024.41,3834.66,97
2015-09-29,Delhi,Latitude 14,82773.85,1834034264576.14,7943.91,101
2015-09-30,Gujarat,Latitude 14,91328.7,949705160140.5,8562.95,85
2015-10-01,Assam,Latitude 14,90991.87,406027928734.33,1079.86,101
2015-10-02,Tripura,Latitude 14,66719.23,1619595663712.18,1064.32,166
2015-10-03,Jharkhand,Latitude 14,75828.32,777146733502.65,2316.76,134
2015-10-04,Odisha,Latitude 14,85124.89,449826371627.08,8853.19,109
2015-10-05,Mizoram,Latitude 14,93573.34,586877202424.13,5223.5,100
2015-10-06,Odisha,Latitude 14,89140.54,166403062741.89,9846.12,112
2015-10-07,Tripura,Latitude 14,70297.68,272183667497.43,8985.98,132
2015-10-08,Arunachal Pradesh,Latitude 14,73376.27,1225986997233.64,9011.15,120
2015-10-09,Chhattisgarh,Latitude 14,87907.82,1745813873379.47,2156.29,128
2015-10-10,Sikkim,Latitude 14,79144.25,952207785457.77,5277.06,131
2015-10-11,Bihar,Latitude 14,81419.07,1289510470369.47,9942.32,127
2015-10-12,Rajasthan,Latitude 14,83269.39,1638492892335.64,2341.4,112
2015-10-13,Punjab,Latitude 14,68098.75,777860929870.33,6168.1,154
2015-10-14,Assam,Latitude 14,90678.86,1343196733667.54,4098.52,134
2015-10-15,Rajasthan,Latitude 14,90894.03,765821609002.81,4490.72,114
2015-10-16,Gujarat,Latitude 14,79047.18,1321159174066.93,9017.13,124
2015-10-17,Odisha,Latitude 14,83805.36,513454668264.57,6291.12,118
2015-10-18,Delhi,Latitude 14,84797.12,1957895343113.8,7828.99,146
2015-10-19,Rajasthan,Latitude 14,70691.68,244737760257.43,7059.11,140
2015-10-20,Punjab,Latitude 14,68377.54,1059942414092.86,5761.14,158
2015-10-21,Uttar Pradesh,Latitude 14,65620.19,643963184798.95,8125.4,143
2015-10-22,Andhra Pradesh,Latitude 14,92386.45,1241591886150.56,9736.6,122
2015-10-23,Meghalaya,Latitude 14,75371.4,913783261830.73,9701.38,117
2015-10-24,Punjab,Latitude 14,67574.93,682664616458.86,8105.07,123
2015-10-25,Manipur,Latitude 14,78974.0,575071512737.58,5385.97,111
2015-10-26,Manipur,Latitude 14,67268.75,446747366975.47,2468.43,130
2015-10-27,Delhi,Latitude 14,67557.52,1587470700758.65,1400.23,148
2015-10-28,Sikkim,Latitude 14,79666.56,522179880477.93,3083.0,112
2015-10-29,West Bengal,Latitude 14,80265.1,1569699773114.24,4062.32,136
2015-10-30,Haryana,Latitude 14,82404.29,1021573357393.26,2168.65,126
2015-10-31,West Bengal,Latitude 14,84689.34,237233240576.78,3022.89,115
2015-11-01,Delhi,Latitude 14,85048.02,414341087542.1,1751.91,127
2015-11-02,Bihar,Latitude 14,77989.9,1796518823832.18,5713.09,143
2015-11-03,Andhra Pradesh,Latitude 14,84305.99,1245350061809.75,2136.86,138
2015-11-04,Rajasthan,Latitude 14,74142.19,450233039571.2,7684.92,131
2015-11-05,Rajasthan,Latitude 14,78239.25,1437153338881.52,3993.85,142
2015-11-06,Rajasthan,Latitude 14,76799.81,1664197314414.13,7048.56,154
2015-11-07,Delhi,Latitude 14,74873.3,728240980361.1,8942.67,140
2015-11-08,Assam,Latitude 14,72157.12,1157530904340.35,1774.15,150
2015-11-09,Rajasthan,Latitude 14,67353.77,657554943537.96,9901.01,142
2015-11-10,Nagaland,Latitude 14,80177.31,252117263669.11,6807.19,109
2015-11-11,Delhi,Latitude 14,81118.65,859067247700.18,1480.29,132
2015-11-12,Himachal Pradesh,Latitude 14,75084.65,1527720836318.28,3826.02,155
2015-11-13,Assam,Latitude 14,94275.32,971492529887.73,8976.21,113
2015-11-14,Sikkim,Latitude 14,81708.84,870011115238.3,6366.1,135
2015-11-15,Assam,Latitude 14,91670.32,795413658794.9,3585.0,109
2015-11-16,Sikkim,Latitude 14,82102.56,971941963072.14,9464.45,114
2015-11-17,Jharkhand,Latitude 14,70697.48,704635009052.06,8085.27,134
2015-11-18,Himachal Pradesh,Latitude 14,94238.68,1263149970332.56,7619.85,110
2015-11-19,Telangana,Latitude 14,91560.05,220775361096.92,8995.84,96
2015-11-20,Tripura,Latitude 14,79138.21,1634037529549.9,7928.02,133
2015-11-21,Arunachal Pradesh,Latitude 14,72291.74,429017199591.34,3580.65,135
2015-11-22,Meghalaya,Latitude 14,71680.09,1303544983748.61,6254.97,165
2015-11-23,Telangana,Latitude 14,89180.61,954776793799.26,8580.58,121
2015-11-24,Mizoram,Latitude 14,67073.56,1569637739069.73,2627.63,160
2015-11-25,Sikkim,Latitude 14,84141.81,1669665974960.01,2467.21,139
2015-11-26,Delhi,Latitude 14,84204.05,487980707152.77,2430.79,119
2015-11-27,Odisha,Latitude 14,70473.64,1386640380131.74,2748.3,157
2015-11-28,Bihar,Latitude 14,86147.37,460824262858.26,1929.08,114
2015-11-29,Bihar,Latitude 14,86162.19,335596695586.28,8538.66,95
2015-11-30,Karnataka,Latitude 14,75500.93,1867562592795.38,8364.86,138
2015-12-01,Karnataka,Latitude 14,79501.28,412339233838.55,2362.32,124
2015-12-02,Maharashtra,Latitude 14,89982.91,533450671907.19,7349.83,116
2015-12-03,Uttarakhand,Latitude 14,80694.6,347615614797.14,6642.78,118
2015-12-04,Bihar,Latitude 14,83544.71,993554589805.77,3485.75,129
2015-12-05,Odisha,Latitude 14,77383.09,1847253912796.34,3046.32,160
2015-12-06,Tamil Nadu,Latitude 14,69487.97,601705903553.26,3255.27,142
2015-12-07,Tripura,Latitude 14,94942.0,1129519048423.65,7575.68,121
2015-12-08,Andhra Pradesh,Latitude 14,80946.1,881771600476.25,3873.85,128
2015-12-09,Meghalaya,Latitude 14,75093.39,738417880596.91,3501.63,142
2015-12-10,Jharkhand,Latitude 14,86413.62,1187090113400.79,1202.33,144
2015-12-11,West Bengal,Latitude 14,83624.65,1161896512220.74,9174.13,137
2015-12-12,Madhya Pradesh,Latitude 14,71987.25,782796541679.6,7774.34,130
2015-12-13,Bihar,Latitude 14,91307.76,1716070263475.48,5255.05,123
2015-12-14,Madhya Pradesh,Latitude 14,67127.09,201027004724.1,9486.34,125
2015-12-15,Rajasthan,Latitude 14,83170.95,261952950817.89,3641.79,117
2015-12-16,Odisha,Latitude 14,79336.65,1982484393936.8,7072.35,143
2015-12-17,Assam,Latitude 14,74545.95,1520597532897.24,3746.35,161
2015-12-18,Chhattisgarh,Latitude 14,89791.4,1627464916517.19,3831.15,139
2015-12-19,Tripura,Latitude 14,84688.31,1245132042763.71,8602.38,116
2015-12-20,Sikkim,Latitude 14,87784.98,897734809450.27,8083.2,102
2015-12-21,Chhattisgarh,Latitude 14,77439.76,1295531069591.38,3646.97,131
2015-12-22,Kerala,Latitude 14,93271.95,275910940656.55,1732.51,103
2015-12-23,Tripura,Latitude 14,75341.7,1539761419774.11,4218.26,164
2015-12-24,Uttarakhand,Latitude 14,80931.35,1127411789573.31,7840.52,124
2015-12-25,Telangana,Latitude 14,93009.5,1917790592022.38,1904.9,144
2015-12-26,Meghalaya,Latitude 14,67495.67,1311202989644.53,7048.91,131
2015-12-27,Mizoram,Latitude 14,68264.31,388215820639.06,9007.87,130
